,Count,Hour,Temp,Humidity,Wind,Visibility,DewTemp,SolarRad,Rainfall,Snowfall,Seasons,Holiday,FuncDay,Day,WeekDay,Month,Year
1711,97.0,7.0,1.6,81.0,1.4,393.0,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1712,188.0,8.0,1.6,82.0,1.3,349.0,-1.1,0.01,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1713,222.0,9.0,1.6,78.0,2.0,260.0,-1.8,0.17,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1714,223.0,10.0,1.8,73.0,2.8,270.0,-2.5,0.69,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1715,235.0,11.0,2.6,62.0,2.9,294.0,-3.9,1.12,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1716,248.0,12.0,2.9,53.0,4.7,354.0,-5.7,1.37,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1717,296.0,13.0,2.8,31.0,4.0,967.0,-12.6,1.42,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1718,286.0,14.0,2.2,24.0,4.5,1700.0,-16.3,1.66,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1719,277.0,15.0,2.0,20.0,4.1,1942.0,-18.6,1.49,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1720,291.0,16.0,0.3,17.0,4.9,2000.0,-21.9,0.87,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1721,277.0,17.0,-0.9,19.0,5.0,2000.0,-21.6,0.48,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1722,216.0,18.0,-2.0,15.0,5.6,2000.0,-25.2,0.13,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1723,151.0,19.0,-3.1,14.0,5.1,2000.0,-26.9,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1724,132.0,20.0,-4.4,19.0,5.8,2000.0,-24.6,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1725,124.0,21.0,-5.6,28.0,4.1,2000.0,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1726,128.0,22.0,-6.2,32.0,3.5,2000.0,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1727,118.0,23.0,-6.7,35.0,2.1,2000.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Saturday,February,2018
1728,112.0,0.0,-6.9,36.0,2.1,2000.0,-19.5,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1729,95.0,1.0,-7.0,38.0,2.6,2000.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1730,93.0,2.0,-7.0,42.0,1.6,2000.0,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1731,58.0,3.0,-7.2,43.0,2.0,2000.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1732,34.0,4.0,-7.5,42.0,2.4,1998.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1733,19.0,5.0,-7.8,39.0,2.8,2000.0,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1734,39.0,6.0,-8.4,33.0,1.4,1963.0,-21.8,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1735,40.0,7.0,-9.2,34.0,2.0,1945.0,-22.2,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1736,81.0,8.0,-9.4,29.0,1.9,1967.0,-24.1,0.03,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1737,126.0,9.0,-8.6,28.0,1.5,1786.0,-23.8,0.49,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1738,130.0,10.0,-6.9,21.0,3.4,1827.0,-25.6,1.16,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1739,155.0,11.0,-5.0,25.0,3.2,1853.0,-22.0,1.75,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1740,174.0,12.0,-3.9,28.0,2.9,1921.0,-19.7,2.12,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1741,212.0,13.0,-2.4,28.0,3.0,1953.0,-18.4,2.35,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1742,191.0,14.0,-2.2,29.0,4.1,1983.0,-17.8,1.93,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1743,181.0,15.0,-2.6,31.0,2.7,1987.0,-17.4,1.36,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1744,175.0,16.0,-3.6,36.0,4.4,2000.0,-16.5,0.67,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1745,198.0,17.0,-4.2,47.0,2.7,2000.0,-13.8,0.31,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1746,150.0,18.0,-4.6,56.0,3.6,2000.0,-12.0,0.09,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1747,147.0,19.0,-5.2,66.0,3.1,2000.0,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1748,127.0,20.0,-5.7,67.0,2.6,2000.0,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1749,119.0,21.0,-5.6,69.0,2.2,1984.0,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1750,103.0,22.0,-5.8,57.0,3.2,1980.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1751,91.0,23.0,-7.0,49.0,3.4,1984.0,-15.9,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Sunday,February,2018
1752,103.0,0.0,-7.7,52.0,3.2,1982.0,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1753,69.0,1.0,-7.9,52.0,3.7,1961.0,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1754,45.0,2.0,-8.3,49.0,2.7,2000.0,-17.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1755,21.0,3.0,-8.5,35.0,2.7,2000.0,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1756,33.0,4.0,-8.6,31.0,3.5,2000.0,-22.7,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1757,30.0,5.0,-9.2,37.0,1.1,2000.0,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1758,109.0,6.0,-9.5,36.0,1.5,2000.0,-21.8,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1759,236.0,7.0,-9.5,35.0,1.1,2000.0,-22.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1760,517.0,8.0,-9.1,33.0,2.1,1998.0,-22.4,0.03,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1761,262.0,9.0,-8.4,28.0,2.2,1947.0,-23.7,0.49,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1762,161.0,10.0,-6.7,23.0,2.4,1938.0,-24.4,1.25,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1763,190.0,11.0,-6.1,25.0,2.8,1976.0,-22.9,1.28,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1764,202.0,12.0,-4.6,32.0,4.2,1874.0,-18.8,1.43,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1765,246.0,13.0,-2.7,29.0,2.9,1961.0,-18.3,2.29,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1766,182.0,14.0,-2.4,30.0,3.4,1824.0,-17.6,2.08,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1767,228.0,15.0,-2.1,30.0,3.9,1933.0,-17.3,2.22,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1768,239.0,16.0,-2.4,33.0,4.5,1815.0,-16.5,1.55,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1769,288.0,17.0,-3.1,36.0,4.4,1988.0,-16.0,0.89,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1770,475.0,18.0,-4.4,46.0,3.5,2000.0,-14.3,0.23,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1771,340.0,19.0,-4.9,52.0,2.0,2000.0,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1772,244.0,20.0,-4.7,55.0,1.7,2000.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1773,253.0,21.0,-4.3,59.0,3.0,1239.0,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1774,200.0,22.0,-4.2,57.0,1.7,2000.0,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1775,140.0,23.0,-4.4,58.0,2.4,2000.0,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Monday,February,2018
1776,158.0,0.0,-5.0,60.0,1.8,1995.0,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1777,146.0,1.0,-5.5,60.0,1.3,1994.0,-12.0,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1778,106.0,2.0,-6.0,58.0,2.0,2000.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1779,70.0,3.0,-6.2,61.0,1.3,1992.0,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1780,46.0,4.0,-6.4,62.0,1.8,1978.0,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1781,51.0,5.0,-6.7,64.0,1.6,1981.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1782,96.0,6.0,-7.1,70.0,1.0,1977.0,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1783,294.0,7.0,-7.2,70.0,1.9,1946.0,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1784,568.0,8.0,-7.1,68.0,0.6,1931.0,-12.0,0.03,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1785,285.0,9.0,-5.9,52.0,1.4,1935.0,-14.1,0.53,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1786,200.0,10.0,-2.4,41.0,1.5,1905.0,-13.8,1.19,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1787,252.0,11.0,-0.3,40.0,3.4,1728.0,-12.2,1.73,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1788,281.0,12.0,1.0,41.0,3.3,1794.0,-10.8,2.11,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1789,256.0,13.0,2.6,40.0,3.5,1854.0,-9.6,2.28,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1790,300.0,14.0,3.7,39.0,3.8,1908.0,-9.0,2.19,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1791,295.0,15.0,3.7,40.0,5.3,1950.0,-8.6,1.96,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1792,328.0,16.0,3.9,41.0,4.0,1973.0,-8.1,1.24,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1793,410.0,17.0,3.5,46.0,3.1,1992.0,-7.0,0.39,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1794,604.0,18.0,3.1,50.0,3.7,2000.0,-6.3,0.07,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1795,406.0,19.0,2.4,57.0,3.2,1995.0,-5.2,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1796,323.0,20.0,2.3,59.0,3.8,1981.0,-4.9,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1797,290.0,21.0,2.6,57.0,3.8,2000.0,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1798,291.0,22.0,2.6,57.0,3.1,2000.0,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1799,211.0,23.0,2.4,59.0,3.2,2000.0,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018
1800,178.0,0.0,2.0,65.0,2.2,1885.0,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1801,213.0,1.0,1.3,67.0,1.2,1738.0,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1802,129.0,2.0,1.2,64.0,0.9,1680.0,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1803,101.0,3.0,1.1,65.0,1.0,1596.0,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1804,51.0,4.0,1.1,67.0,1.7,1506.0,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1805,56.0,5.0,1.0,68.0,0.6,1519.0,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1806,108.0,6.0,1.1,66.0,0.9,1550.0,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1807,292.0,7.0,1.3,66.0,1.1,1534.0,-4.3,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1808,606.0,8.0,2.1,65.0,1.1,1559.0,-3.8,0.01,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1809,326.0,9.0,3.9,64.0,2.9,1483.0,-2.3,0.18,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1810,241.0,10.0,5.2,65.0,3.9,1313.0,-0.8,0.56,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1811,288.0,11.0,6.3,67.0,3.5,1179.0,0.6,0.52,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1812,312.0,12.0,6.9,67.0,3.9,986.0,1.1,0.42,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1813,349.0,13.0,7.2,65.0,3.8,773.0,1.0,0.61,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1814,398.0,14.0,7.8,57.0,3.5,675.0,-0.2,1.34,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1815,461.0,15.0,8.7,48.0,4.1,767.0,-1.7,1.68,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1816,447.0,16.0,8.0,36.0,3.5,1013.0,-6.1,1.09,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1817,484.0,17.0,6.6,34.0,2.8,1300.0,-8.1,0.42,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1818,559.0,18.0,5.1,34.0,2.3,1440.0,-9.5,0.09,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1819,316.0,19.0,3.9,37.0,1.4,1417.0,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1820,262.0,20.0,2.8,29.0,2.8,1473.0,-13.5,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1821,216.0,21.0,1.7,27.0,3.1,1734.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1822,218.0,22.0,0.3,33.0,4.0,1436.0,-14.1,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1823,160.0,23.0,-0.3,35.0,2.1,1577.0,-13.9,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Wednesday,February,2018
1824,126.0,0.0,-0.7,37.0,3.5,1716.0,-13.6,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1825,123.0,1.0,-1.1,38.0,2.8,1999.0,-13.6,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1826,112.0,2.0,-1.2,35.0,2.2,2000.0,-14.7,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1827,74.0,3.0,-1.4,34.0,2.1,2000.0,-15.2,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1828,58.0,4.0,-1.9,34.0,3.0,2000.0,-15.7,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1829,32.0,5.0,-2.4,33.0,3.1,2000.0,-16.5,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1830,39.0,6.0,-2.6,38.0,1.0,2000.0,-15.0,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1831,55.0,7.0,-3.0,40.0,0.9,2000.0,-14.7,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1832,112.0,8.0,-3.0,38.0,1.0,2000.0,-15.4,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1833,112.0,9.0,-3.5,30.0,1.5,1980.0,-18.6,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1834,127.0,10.0,-1.6,26.0,1.9,1980.0,-18.6,1.29,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1835,170.0,11.0,0.1,22.0,2.0,2000.0,-19.1,1.84,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1836,174.0,12.0,1.7,20.0,3.0,1983.0,-18.9,2.28,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1837,240.0,13.0,2.2,18.0,3.4,1942.0,-19.7,2.3,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1838,270.0,14.0,2.9,14.0,4.3,2000.0,-22.0,2.29,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1839,276.0,15.0,3.8,17.0,3.2,2000.0,-19.0,1.97,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1840,273.0,16.0,3.2,16.0,3.0,2000.0,-20.2,1.45,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1841,236.0,17.0,2.4,17.0,3.1,1990.0,-20.2,0.78,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1842,190.0,18.0,1.1,18.0,2.5,2000.0,-20.6,0.2,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1843,166.0,19.0,0.1,21.0,2.9,2000.0,-19.7,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1844,148.0,20.0,-0.4,27.0,2.2,2000.0,-17.1,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1845,134.0,21.0,-1.1,32.0,2.4,2000.0,-15.7,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1846,145.0,22.0,-1.9,30.0,0.8,2000.0,-17.2,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1847,92.0,23.0,-2.5,31.0,1.4,1996.0,-17.3,0.0,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018
1848,105.0,0.0,-3.3,35.0,1.8,1977.0,-16.6,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1849,77.0,1.0,-3.6,35.0,2.0,1943.0,-16.8,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1850,47.0,2.0,-4.1,38.0,1.2,1996.0,-16.3,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1851,36.0,3.0,-4.4,37.0,1.7,1989.0,-16.9,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1852,35.0,4.0,-4.5,42.0,1.4,1944.0,-15.5,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1853,28.0,5.0,-5.0,44.0,0.9,1976.0,-15.3,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1854,30.0,6.0,-5.2,42.0,0.7,1980.0,-16.1,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1855,49.0,7.0,-5.4,41.0,0.3,2000.0,-16.6,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1856,68.0,8.0,-5.4,38.0,0.7,2000.0,-17.5,0.04,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1857,48.0,9.0,-4.3,33.0,0.7,1923.0,-18.2,0.6,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1858,78.0,10.0,-1.3,32.0,1.5,1933.0,-15.9,1.24,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1859,93.0,11.0,1.0,25.0,1.4,1782.0,-16.8,1.7,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1860,137.0,12.0,2.2,19.0,1.4,1946.0,-19.1,2.01,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1861,169.0,13.0,3.5,17.0,3.2,1971.0,-19.3,2.2,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1862,196.0,14.0,4.2,18.0,3.3,1976.0,-18.0,2.25,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1863,243.0,15.0,4.0,26.0,3.5,2000.0,-13.8,1.75,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1864,189.0,16.0,3.3,38.0,3.8,1921.0,-9.6,1.33,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1865,210.0,17.0,2.5,48.0,4.2,1979.0,-7.4,0.76,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1866,165.0,18.0,1.4,56.0,3.2,1932.0,-6.4,0.22,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1867,126.0,19.0,0.6,59.0,2.3,1939.0,-6.5,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1868,150.0,20.0,0.2,61.0,1.9,1956.0,-6.4,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1869,114.0,21.0,0.1,67.0,2.5,1451.0,-5.3,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1870,116.0,22.0,-0.6,70.0,3.4,1204.0,-5.4,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1871,84.0,23.0,-2.0,51.0,3.2,1336.0,-10.8,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018
1872,79.0,0.0,-2.7,41.0,3.2,1695.0,-14.1,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1873,71.0,1.0,-3.1,36.0,3.5,2000.0,-16.0,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1874,56.0,2.0,-3.8,30.0,3.9,2000.0,-18.8,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1875,34.0,3.0,-4.5,28.0,3.0,2000.0,-20.3,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1876,20.0,4.0,-5.2,28.0,2.5,2000.0,-20.9,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1877,14.0,5.0,-5.7,31.0,2.3,1999.0,-20.1,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1878,39.0,6.0,-6.2,32.0,2.5,2000.0,-20.2,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1879,35.0,7.0,-6.8,32.0,1.6,2000.0,-20.7,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1880,80.0,8.0,-7.1,30.0,1.7,1991.0,-21.7,0.04,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1881,98.0,9.0,-6.5,26.0,2.4,1874.0,-22.8,0.64,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1882,103.0,10.0,-4.3,21.0,1.4,1908.0,-23.4,1.34,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1883,155.0,11.0,-2.8,19.0,2.6,1957.0,-23.2,1.91,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1884,183.0,12.0,-1.3,17.0,1.5,1998.0,-23.2,2.28,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1885,193.0,13.0,-0.4,15.0,2.4,1938.0,-23.9,2.46,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1886,258.0,14.0,-0.1,15.0,4.0,2000.0,-23.7,2.39,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1887,273.0,15.0,1.0,14.0,4.6,2000.0,-23.5,2.12,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1888,267.0,16.0,1.3,15.0,4.2,2000.0,-22.5,1.63,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1889,250.0,17.0,0.6,17.0,3.3,2000.0,-21.7,0.79,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1890,223.0,18.0,-0.3,17.0,1.9,2000.0,-22.4,0.2,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1891,169.0,19.0,-1.5,32.0,2.5,2000.0,-16.0,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1892,145.0,20.0,-2.1,38.0,2.0,2000.0,-14.5,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1893,133.0,21.0,-2.3,38.0,2.3,2000.0,-14.7,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1894,123.0,22.0,-2.7,42.0,2.2,2000.0,-13.8,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1895,117.0,23.0,-2.9,31.0,3.8,2000.0,-17.7,0.0,0.0,0.0,Winter,Holiday,Yes,17,Saturday,February,2018
1896,99.0,0.0,-3.6,33.0,1.7,2000.0,-17.5,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1897,103.0,1.0,-4.4,33.0,1.4,2000.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1898,86.0,2.0,-4.7,33.0,0.1,2000.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1899,56.0,3.0,-4.5,26.0,0.0,2000.0,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1900,37.0,4.0,-4.1,27.0,0.6,2000.0,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1901,22.0,5.0,-4.0,28.0,0.5,2000.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1902,38.0,6.0,-4.1,30.0,1.1,2000.0,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1903,52.0,7.0,-4.6,31.0,1.2,2000.0,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1904,92.0,8.0,-4.8,31.0,0.8,2000.0,-19.3,0.02,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
1905,137.0,9.0,-4.1,30.0,0.5,2000.0,-19.1,0.28,0.0,0.0,Winter,No Holiday,Yes,18,Sunday,February,2018
